decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus,geometry
-33.700754,150.483815,Crinia signifera,2424585.0,1,POINT (150.483815 -33.700754)
-33.5227,150.885,Crinia signifera,2424585.0,1,POINT (150.885 -33.5227)
-33.7388,150.47,Litoria peronii,2427831.0,1,POINT (150.47 -33.7388)
-33.7716,150.624,Litoria peronii,2427831.0,1,POINT (150.624 -33.7716)
-33.7357,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7357)
-33.7853,150.859,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.859 -33.7853)
-33.7357,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7357)
-33.7356,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7356)
-33.6925,150.715,Limnodynastes peronii,2429583.0,1,POINT (150.715 -33.6925)
-33.750609,150.648826,Litoria peronii,2427831.0,1,POINT (150.648826 -33.750609)
-33.7303,150.71,Litoria peronii,2427831.0,1,POINT (150.71 -33.7303)
-33.771383,150.494551,Ranoidea wilcoxii,10737932.0,1,POINT (150.494551 -33.771383)
-33.757587,150.85835,Litoria dentata,2427847.0,1,POINT (150.85835 -33.757587)
-33.683901,150.676008,Crinia signifera,2424585.0,1,POINT (150.676008 -33.683901)
-33.7006,150.871,Litoria dentata,2427847.0,1,POINT (150.871 -33.7006)
-33.6406,150.804,Ranoidea caerulea,10842219.0,1,POINT (150.804 -33.6406)
-33.6105,150.781,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.781 -33.6105)
-33.760242,150.649896,Crinia signifera,2424585.0,1,POINT (150.649896 -33.760242)
-33.7357,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7357)
-33.996622,150.873245,Litoria peronii,2427831.0,1,POINT (150.873245 -33.996622)
-33.74,150.623,Litoria peronii,2427831.0,1,POINT (150.623 -33.74)
-33.7412,150.467,Crinia signifera,2424585.0,1,POINT (150.467 -33.7412)
-33.587145,150.856038,Limnodynastes peronii,2429583.0,1,POINT (150.856038 -33.587145)
-33.7344,150.421,Limnodynastes peronii,2429583.0,1,POINT (150.421 -33.7344)
-33.7356,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7356)
-33.724627,150.433406,Crinia signifera,2424585.0,1,POINT (150.433406 -33.724627)
-33.673475,150.676264,Litoria fallax,2427671.0,1,POINT (150.676264 -33.673475)
-33.7083,150.614,Crinia signifera,2424585.0,1,POINT (150.614 -33.7083)
-33.743872,150.478048,Crinia signifera,2424585.0,1,POINT (150.478048 -33.743872)
-33.6838,150.758,Ranoidea caerulea,10842219.0,1,POINT (150.758 -33.6838)
-33.70173,150.884076,Litoria peronii,2427831.0,1,POINT (150.884076 -33.70173)
-33.6893,150.756,Litoria dentata,2427847.0,1,POINT (150.756 -33.6893)
-33.5227,150.885,Litoria peronii,2427831.0,1,POINT (150.885 -33.5227)
-33.6925,150.715,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.715 -33.6925)
-33.7181,150.427,Crinia signifera,2424585.0,1,POINT (150.427 -33.7181)
-33.5227,150.885,Crinia signifera,2424585.0,1,POINT (150.885 -33.5227)
-33.6355,150.753,Litoria fallax,2427671.0,1,POINT (150.753 -33.6355)
-33.877,150.834,Litoria fallax,2427671.0,1,POINT (150.834 -33.877)
-33.7702,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7702)
-33.746907,150.465151,Crinia signifera,2424585.0,1,POINT (150.465151 -33.746907)
-33.768374,150.887682,Limnodynastes peronii,2429583.0,1,POINT (150.887682 -33.768374)
-33.8109,150.763,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.763 -33.8109)
-33.518,150.874,Ranoidea caerulea,10842219.0,1,POINT (150.874 -33.518)
-33.743063,150.613905,Crinia signifera,2424585.0,1,POINT (150.613905 -33.743063)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.7551,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7551)
-33.865,150.813,Crinia signifera,2424585.0,1,POINT (150.813 -33.865)
-33.7787,150.861,Crinia signifera,2424585.0,1,POINT (150.861 -33.7787)
-33.7853,150.859,Crinia signifera,2424585.0,1,POINT (150.859 -33.7853)
-33.750712,150.648811,Litoria peronii,2427831.0,1,POINT (150.648811 -33.750712)
-33.712777,150.453723,Limnodynastes peronii,2429583.0,1,POINT (150.453723 -33.712777)
-33.5227,150.885,Ranoidea caerulea,10842219.0,1,POINT (150.885 -33.5227)
-33.7704,150.694,Limnodynastes peronii,2429583.0,1,POINT (150.694 -33.7704)
-33.773346,150.79776,Litoria peronii,2427831.0,1,POINT (150.79776 -33.773346)
-33.761491,150.623376,Litoria peronii,2427831.0,1,POINT (150.623376 -33.761491)
-33.775131,150.622909,Limnodynastes peronii,2429583.0,1,POINT (150.622909 -33.775131)
-33.5227,150.885,Crinia signifera,2424585.0,1,POINT (150.885 -33.5227)
-33.699086,150.584332,Crinia signifera,2424585.0,1,POINT (150.584332 -33.699086)
-33.5226,150.886,Litoria fallax,2427671.0,1,POINT (150.886 -33.5226)
-33.7343,150.421,Limnodynastes peronii,2429583.0,1,POINT (150.421 -33.7343)
-33.687,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.687)
-33.5227,150.885,Uperoleia laevigata,2424630.0,1,POINT (150.885 -33.5227)
-33.6873,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6873)
-33.5227,150.885,Limnodynastes peronii,2429583.0,1,POINT (150.885 -33.5227)
-33.7355,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7355)
-33.760224,150.64976,Crinia signifera,2424585.0,1,POINT (150.64976 -33.760224)
-33.7416,150.73,Litoria peronii,2427831.0,1,POINT (150.73 -33.7416)
-33.691047,150.667468,Uperoleia laevigata,2424630.0,1,POINT (150.667468 -33.691047)
-33.6925,150.715,Crinia signifera,2424585.0,1,POINT (150.715 -33.6925)
-33.7206,150.455,Litoria dentata,2427847.0,1,POINT (150.455 -33.7206)
-33.7137,150.895,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.895 -33.7137)
-33.569597,150.656124,Crinia signifera,2424585.0,1,POINT (150.656124 -33.569597)
-33.5227,150.885,Crinia signifera,2424585.0,1,POINT (150.885 -33.5227)
-33.8743,150.749,Litoria dentata,2427847.0,1,POINT (150.749 -33.8743)
-33.5227,150.885,Uperoleia laevigata,2424630.0,1,POINT (150.885 -33.5227)
-33.74967,150.465014,Crinia signifera,2424585.0,1,POINT (150.465014 -33.74967)
-33.5866,150.625,Uperoleia laevigata,2424630.0,1,POINT (150.625 -33.5866)
-33.767283,150.629479,Litoria peronii,2427831.0,1,POINT (150.629479 -33.767283)
-33.5227,150.885,Litoria peronii,2427831.0,1,POINT (150.885 -33.5227)
-33.7551,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7551)
-33.503,150.824,Ranoidea caerulea,10842219.0,1,POINT (150.824 -33.503)
-33.769625,150.491097,Crinia signifera,2424585.0,1,POINT (150.491097 -33.769625)
-33.52627,150.704899,Litoria verreauxii,2427755.0,1,POINT (150.704899 -33.52627)
-33.737789,150.624306,Litoria peronii,2427831.0,1,POINT (150.624306 -33.737789)
-33.700191,150.584144,Crinia signifera,2424585.0,1,POINT (150.584144 -33.700191)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.645,150.792,Litoria dentata,2427847.0,1,POINT (150.792 -33.645)
-33.7552,150.724,Litoria peronii,2427831.0,1,POINT (150.724 -33.7552)
-33.755392,150.623386,Litoria tyleri,2427823.0,1,POINT (150.623386 -33.755392)
-33.52627,150.704899,Crinia signifera,2424585.0,1,POINT (150.704899 -33.52627)
-33.7787,150.861,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.861 -33.7787)
-33.7388,150.47,Litoria verreauxii,2427755.0,1,POINT (150.47 -33.7388)
-33.750078,150.464382,Crinia signifera,2424585.0,1,POINT (150.464382 -33.750078)
-33.7131,150.896,Litoria verreauxii,2427755.0,1,POINT (150.896 -33.7131)
-33.716858,150.713079,Litoria peronii,2427831.0,1,POINT (150.713079 -33.716858)
-33.7419,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7419)
-33.7339,150.631,Litoria peronii,2427831.0,1,POINT (150.631 -33.7339)
-33.7416,150.73,Litoria dentata,2427847.0,1,POINT (150.73 -33.7416)
-33.6925,150.715,Litoria dentata,2427847.0,1,POINT (150.715 -33.6925)
-33.682759,150.676305,Crinia signifera,2424585.0,1,POINT (150.676305 -33.682759)
-33.700364,150.584106,Crinia signifera,2424585.0,1,POINT (150.584106 -33.700364)
-33.697029,150.557322,Limnodynastes peronii,2429583.0,1,POINT (150.557322 -33.697029)
-33.7137,150.896,Litoria fallax,2427671.0,1,POINT (150.896 -33.7137)
-33.6347,150.753,Litoria fallax,2427671.0,1,POINT (150.753 -33.6347)
-33.6351,150.753,Litoria dentata,2427847.0,1,POINT (150.753 -33.6351)
-33.518,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.518)
-33.755527,150.623266,Litoria peronii,2427831.0,1,POINT (150.623266 -33.755527)
-33.877,150.834,Crinia signifera,2424585.0,1,POINT (150.834 -33.877)
-33.8635,150.814,Crinia signifera,2424585.0,1,POINT (150.814 -33.8635)
-33.691047,150.667468,Crinia signifera,2424585.0,1,POINT (150.667468 -33.691047)
-33.7339,150.631,Limnodynastes peronii,2429583.0,1,POINT (150.631 -33.7339)
-33.7206,150.455,Litoria peronii,2427831.0,1,POINT (150.455 -33.7206)
-33.7006,150.871,Ranoidea caerulea,10842219.0,1,POINT (150.871 -33.7006)
-33.7006,150.871,Litoria peronii,2427831.0,1,POINT (150.871 -33.7006)
-33.7783,150.661,Crinia signifera,2424585.0,1,POINT (150.661 -33.7783)
-33.771383,150.494551,Litoria citropa,2427808.0,1,POINT (150.494551 -33.771383)
-33.7137,150.895,Limnodynastes peronii,2429583.0,1,POINT (150.895 -33.7137)
-33.931468,150.632847,Crinia signifera,2424585.0,1,POINT (150.632847 -33.931468)
-33.7552,150.724,Litoria peronii,2427831.0,1,POINT (150.724 -33.7552)
-33.7673,150.621,Limnodynastes peronii,2429583.0,1,POINT (150.621 -33.7673)
-33.6925,150.715,Crinia signifera,2424585.0,1,POINT (150.715 -33.6925)
-33.690337,150.665947,Litoria tyleri,2427823.0,1,POINT (150.665947 -33.690337)
-33.700171,150.484565,Ranoidea phyllochroa,10754639.0,1,POINT (150.484565 -33.700171)
-33.7716,150.624,Litoria peronii,2427831.0,1,POINT (150.624 -33.7716)
-33.7716,150.624,Limnodynastes peronii,2429583.0,1,POINT (150.624 -33.7716)
-33.7137,150.896,Litoria verreauxii,2427755.0,1,POINT (150.896 -33.7137)
-33.7389,150.47,Litoria dentata,2427847.0,1,POINT (150.47 -33.7389)
-33.7357,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7357)
-33.5227,150.885,Limnodynastes peronii,2429583.0,1,POINT (150.885 -33.5227)
-33.7389,150.469,Litoria peronii,2427831.0,1,POINT (150.469 -33.7389)
-33.700445,150.584082,Crinia signifera,2424585.0,1,POINT (150.584082 -33.700445)
-33.859253,150.869937,Crinia signifera,2424585.0,1,POINT (150.869937 -33.859253)
-33.67227,150.614401,Limnodynastes peronii,2429583.0,1,POINT (150.614401 -33.67227)
-33.697029,150.557322,Crinia signifera,2424585.0,1,POINT (150.557322 -33.697029)
-33.5179,150.874,Ranoidea caerulea,10842219.0,1,POINT (150.874 -33.5179)
-33.6344,150.753,Litoria dentata,2427847.0,1,POINT (150.753 -33.6344)
-33.8635,150.814,Limnodynastes peronii,2429583.0,1,POINT (150.814 -33.8635)
-33.609052,150.887102,Litoria dentata,2427847.0,1,POINT (150.887102 -33.609052)
-33.743286,150.706818,Litoria dentata,2427847.0,1,POINT (150.706818 -33.743286)
-33.7137,150.895,Litoria peronii,2427831.0,1,POINT (150.895 -33.7137)
-33.682757,150.558255,Limnodynastes peronii,2429583.0,1,POINT (150.558255 -33.682757)
-33.690337,150.665947,Litoria dentata,2427847.0,1,POINT (150.665947 -33.690337)
-33.756805,150.628148,Crinia signifera,2424585.0,1,POINT (150.628148 -33.756805)
-33.7526,150.893,Litoria peronii,2427831.0,1,POINT (150.893 -33.7526)
-33.785046,150.80236,Litoria peronii,2427831.0,1,POINT (150.80236 -33.785046)
-33.8802,150.743,Litoria verreauxii,2427755.0,1,POINT (150.743 -33.8802)
-33.713542,150.604453,Crinia signifera,2424585.0,1,POINT (150.604453 -33.713542)
-33.7629,150.739,Limnodynastes peronii,2429583.0,1,POINT (150.739 -33.7629)
-33.5227,150.885,Crinia signifera,2424585.0,1,POINT (150.885 -33.5227)
-33.74,150.623,Limnodynastes peronii,2429583.0,1,POINT (150.623 -33.74)
-33.7716,150.624,Limnodynastes peronii,2429583.0,1,POINT (150.624 -33.7716)
-33.6351,150.753,Limnodynastes peronii,2429583.0,1,POINT (150.753 -33.6351)
-33.760242,150.649896,Limnodynastes peronii,2429583.0,1,POINT (150.649896 -33.760242)
-33.7357,150.813,Litoria fallax,2427671.0,1,POINT (150.813 -33.7357)
-33.757622,150.61824,Litoria fallax,2427671.0,1,POINT (150.61824 -33.757622)
-33.5226,150.886,Limnodynastes peronii,2429583.0,1,POINT (150.886 -33.5226)
-33.710763,150.493531,Pseudophryne australis,2424579.0,1,POINT (150.493531 -33.710763)
-33.7783,150.661,Litoria tyleri,2427823.0,1,POINT (150.661 -33.7783)
-33.743063,150.613905,Litoria peronii,2427831.0,1,POINT (150.613905 -33.743063)
-33.60921,150.887044,Litoria dentata,2427847.0,1,POINT (150.887044 -33.60921)
-33.768442,150.887713,Limnodynastes peronii,2429583.0,1,POINT (150.887713 -33.768442)
-33.5227,150.885,Limnodynastes peronii,2429583.0,1,POINT (150.885 -33.5227)
-33.518,150.875,Litoria peronii,2427831.0,1,POINT (150.875 -33.518)
-33.7357,150.813,Litoria peronii,2427831.0,1,POINT (150.813 -33.7357)
-33.587628,150.85528,Limnodynastes peronii,2429583.0,1,POINT (150.85528 -33.587628)
-33.7552,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7552)
-33.6343,150.753,Litoria dentata,2427847.0,1,POINT (150.753 -33.6343)
-33.7131,150.896,Litoria peronii,2427831.0,1,POINT (150.896 -33.7131)
-33.743,150.83,Litoria peronii,2427831.0,1,POINT (150.83 -33.743)
-33.6898,150.894,Litoria dentata,2427847.0,1,POINT (150.894 -33.6898)
-33.74967,150.465014,Limnodynastes dumerilii,2429581.0,1,POINT (150.465014 -33.74967)
-33.7428,150.83,Litoria peronii,2427831.0,1,POINT (150.83 -33.7428)
-33.5178,150.874,Ranoidea caerulea,10842219.0,1,POINT (150.874 -33.5178)
-33.683901,150.676008,Litoria verreauxii,2427755.0,1,POINT (150.676008 -33.683901)
-33.7137,150.895,Crinia signifera,2424585.0,1,POINT (150.895 -33.7137)
-33.6873,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6873)
-33.691047,150.667468,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.667468 -33.691047)
-33.7551,150.724,Litoria peronii,2427831.0,1,POINT (150.724 -33.7551)
-33.8635,150.814,Limnodynastes peronii,2429583.0,1,POINT (150.814 -33.8635)
-33.5227,150.885,Uperoleia laevigata,2424630.0,1,POINT (150.885 -33.5227)
-33.7131,150.896,Litoria fallax,2427671.0,1,POINT (150.896 -33.7131)
-33.767283,150.629479,Limnodynastes peronii,2429583.0,1,POINT (150.629479 -33.767283)
-33.5227,150.885,Uperoleia laevigata,2424630.0,1,POINT (150.885 -33.5227)
-33.768517,150.631863,Uperoleia laevigata,2424630.0,1,POINT (150.631863 -33.768517)
-33.768517,150.631863,Crinia signifera,2424585.0,1,POINT (150.631863 -33.768517)
-33.7388,150.47,Litoria peronii,2427831.0,1,POINT (150.47 -33.7388)
-33.7783,150.661,Litoria tyleri,2427823.0,1,POINT (150.661 -33.7783)
-33.587609,150.855088,Limnodynastes peronii,2429583.0,1,POINT (150.855088 -33.587609)
-33.7137,150.895,Litoria verreauxii,2427755.0,1,POINT (150.895 -33.7137)
-33.682759,150.558262,Crinia signifera,2424585.0,1,POINT (150.558262 -33.682759)
-33.755527,150.623266,Litoria fallax,2427671.0,1,POINT (150.623266 -33.755527)
-33.7388,150.469,Crinia signifera,2424585.0,1,POINT (150.469 -33.7388)
-33.708182,150.641467,Crinia signifera,2424585.0,1,POINT (150.641467 -33.708182)
-33.7716,150.624,Limnodynastes peronii,2429583.0,1,POINT (150.624 -33.7716)
-33.733568,150.65308,Crinia signifera,2424585.0,1,POINT (150.65308 -33.733568)
-33.52627,150.704899,Litoria peronii,2427831.0,1,POINT (150.704899 -33.52627)
-33.6944,150.588,Litoria peronii,2427831.0,1,POINT (150.588 -33.6944)
-33.784953,150.80236,Litoria peronii,2427831.0,1,POINT (150.80236 -33.784953)
-33.931468,150.632847,Crinia signifera,2424585.0,1,POINT (150.632847 -33.931468)
-33.743,150.83,Crinia signifera,2424585.0,1,POINT (150.83 -33.743)
-33.7389,150.469,Litoria verreauxii,2427755.0,1,POINT (150.469 -33.7389)
-33.704074,150.582218,Crinia signifera,2424585.0,1,POINT (150.582218 -33.704074)
-33.7853,150.859,Limnodynastes peronii,2429583.0,1,POINT (150.859 -33.7853)
-33.759857,150.650171,Crinia signifera,2424585.0,1,POINT (150.650171 -33.759857)
-33.877,150.834,Litoria peronii,2427831.0,1,POINT (150.834 -33.877)
-33.7389,150.47,Litoria peronii,2427831.0,1,POINT (150.47 -33.7389)
-33.6925,150.715,Ranoidea caerulea,10842219.0,1,POINT (150.715 -33.6925)
-33.7,150.6,Crinia signifera,2424585.0,1,POINT (150.6 -33.7)
-33.7271,150.699,Litoria fallax,2427671.0,1,POINT (150.699 -33.7271)
-33.772186,150.666516,Litoria dentata,2427847.0,1,POINT (150.666516 -33.772186)
-33.755467,150.623265,Litoria peronii,2427831.0,1,POINT (150.623265 -33.755467)
-33.761818,150.644833,Litoria peronii,2427831.0,1,POINT (150.644833 -33.761818)
-33.761444,150.623432,Limnodynastes peronii,2429583.0,1,POINT (150.623432 -33.761444)
-33.710944,150.493935,Litoria peronii,2427831.0,1,POINT (150.493935 -33.710944)
-33.772247,150.666591,Litoria dentata,2427847.0,1,POINT (150.666591 -33.772247)
-33.6345,150.753,Litoria tyleri,2427823.0,1,POINT (150.753 -33.6345)
-33.7712,150.64,Crinia signifera,2424585.0,1,POINT (150.64 -33.7712)
-33.744853,150.643904,Litoria peronii,2427831.0,1,POINT (150.643904 -33.744853)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.720972,150.461535,Litoria peronii,2427831.0,1,POINT (150.461535 -33.720972)
-33.755364,150.631853,Limnodynastes peronii,2429583.0,1,POINT (150.631853 -33.755364)
-33.748985,150.64308,Crinia signifera,2424585.0,1,POINT (150.64308 -33.748985)
-33.75434,150.632349,Litoria peronii,2427831.0,1,POINT (150.632349 -33.75434)
-33.760945,150.621232,Litoria peronii,2427831.0,1,POINT (150.621232 -33.760945)
-33.6411,150.8,Ranoidea caerulea,10842219.0,1,POINT (150.8 -33.6411)
-33.557893,150.659983,Litoria fallax,2427671.0,1,POINT (150.659983 -33.557893)
-33.772057,150.666836,Litoria dentata,2427847.0,1,POINT (150.666836 -33.772057)
-33.755127,150.622943,Litoria peronii,2427831.0,1,POINT (150.622943 -33.755127)
-33.60898,150.887109,Litoria dentata,2427847.0,1,POINT (150.887109 -33.60898)
-33.748534,150.644258,Crinia signifera,2424585.0,1,POINT (150.644258 -33.748534)
-33.734532,150.646589,Limnodynastes peronii,2429583.0,1,POINT (150.646589 -33.734532)
-33.755913,150.616983,Litoria fallax,2427671.0,1,POINT (150.616983 -33.755913)
-33.77172,150.666668,Litoria fallax,2427671.0,1,POINT (150.666668 -33.77172)
-33.710652,150.493606,Litoria peronii,2427831.0,1,POINT (150.493606 -33.710652)
-33.779053,150.708664,Litoria peronii,2427831.0,1,POINT (150.708664 -33.779053)
-33.6349,150.753,Litoria tyleri,2427823.0,1,POINT (150.753 -33.6349)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.773703,150.826367,Limnodynastes peronii,2429583.0,1,POINT (150.826367 -33.773703)
-33.772095,150.666899,Litoria fallax,2427671.0,1,POINT (150.666899 -33.772095)
-33.518,150.874,Ranoidea caerulea,10842219.0,1,POINT (150.874 -33.518)
-33.697083,150.542501,Limnodynastes peronii,2429583.0,1,POINT (150.542501 -33.697083)
-33.761446,150.623421,Limnodynastes peronii,2429583.0,1,POINT (150.623421 -33.761446)
-33.755432,150.623279,Litoria fallax,2427671.0,1,POINT (150.623279 -33.755432)
-33.75543,150.623832,Litoria peronii,2427831.0,1,POINT (150.623832 -33.75543)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.5452,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5452)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.7276,150.713,Litoria peronii,2427831.0,1,POINT (150.713 -33.7276)
-33.719313,150.419757,Litoria peronii,2427831.0,1,POINT (150.419757 -33.719313)
-33.755454,150.623329,Litoria peronii,2427831.0,1,POINT (150.623329 -33.755454)
-33.7387,150.47,Litoria dentata,2427847.0,1,POINT (150.47 -33.7387)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.749046,150.643178,Crinia signifera,2424585.0,1,POINT (150.643178 -33.749046)
-33.772064,150.66684,Litoria dentata,2427847.0,1,POINT (150.66684 -33.772064)
-33.586639,150.644441,Litoria fallax,2427671.0,1,POINT (150.644441 -33.586639)
-33.755438,150.623279,Litoria peronii,2427831.0,1,POINT (150.623279 -33.755438)
-33.717718,150.42617,Crinia signifera,2424585.0,1,POINT (150.42617 -33.717718)
-33.759167,150.755785,Limnodynastes peronii,2429583.0,1,POINT (150.755785 -33.759167)
-33.5453,150.809,Litoria peronii,2427831.0,1,POINT (150.809 -33.5453)
-33.730225,150.472111,Litoria dentata,2427847.0,1,POINT (150.472111 -33.730225)
-33.7553,150.625,Limnodynastes peronii,2429583.0,1,POINT (150.625 -33.7553)
-33.721161,150.461347,Litoria peronii,2427831.0,1,POINT (150.461347 -33.721161)
-33.518,150.875,Ranoidea caerulea,10842219.0,1,POINT (150.875 -33.518)
-33.774375,150.640269,Litoria peronii,2427831.0,1,POINT (150.640269 -33.774375)
-33.7552,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7552)
-33.751873,150.679563,Limnodynastes peronii,2429583.0,1,POINT (150.679563 -33.751873)
